chunk_id,entity_type,entity_name,entity_attributes,canonical_entity
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Organization,sheep,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",sheep
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Organization,hens,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hens
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Organization,ducks,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",ducks
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Concept,Seven Commandments,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE SEVEN COMMANDMENTS
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Concept,Animalism,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animalism
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Person,Man,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Man
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Organization,birds,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",birds
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Object,wing,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",wing
f1c61513-5f7e-4db6-9c19-77d56bae1c3c,Object,hand,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",hand
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Person,Napoleon,{},Napoleon
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Person,Snowball,{},Snowball
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Person,Jessie,{},Jessie
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Person,Bluebell,{},Bluebell
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Object,puppies,"{'name': None, 'gender': None, 'role': None, 'description': 'nine sturdy puppies', 'birthDate': None, 'deathDate': None, 'affiliation': None}",puppies
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Location,loft,{},loft
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Location,harness-room,{},harness-room
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Object,milk,{},milk
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Object,mash,{},mash
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Object,apples,{},apples
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Location,orchard,{},orchard
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Object,windfalls,{},windfalls
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Person,Squealer,{},Squealer
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Organization,farm,{},farm
b3a5e4f6-791b-49ab-9df5-17d69f84089d,Concept,Science,{},Science
65fa2e09-69bf-4680-8d89-b71473c0d079,Location,Animal Farm,{},Animal Farm
65fa2e09-69bf-4680-8d89-b71473c0d079,Time,late summer,{},late summer
65fa2e09-69bf-4680-8d89-b71473c0d079,Person,Snowball,{},Snowball
65fa2e09-69bf-4680-8d89-b71473c0d079,Person,Napoleon,{},Napoleon
65fa2e09-69bf-4680-8d89-b71473c0d079,Object,pigeons,{},pigeons
65fa2e09-69bf-4680-8d89-b71473c0d079,Event,Rebellion,{},rebellion
65fa2e09-69bf-4680-8d89-b71473c0d079,Object,Beasts of England,{},Beasts of England
65fa2e09-69bf-4680-8d89-b71473c0d079,Person,Mr. Jones,{},Mr. Jones
65fa2e09-69bf-4680-8d89-b71473c0d079,Location,Red Lion,{},Red Lion
65fa2e09-69bf-4680-8d89-b71473c0d079,Location,Willingdon,{},Willingdon
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Person,Jones,"{'name': None, 'gender': None, 'role': 'Farmer', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jones
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Organization,Animal Farm,{},Animal Farm
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Location,Foxwood,"{'name': None, 'gender': None, 'role': None, 'description': 'a large, neglected, old-fashioned farm, much overgrown by woodland, with all its pastures worn out and its hedges in a disgraceful condition', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Foxwood
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Person,Mr. Pilkington,"{'name': None, 'gender': None, 'role': None, 'description': 'an easy-going gentleman farmer who spent most of his time in fishing or hunting according to the season', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Pilkington
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Location,Pinchfield,"{'name': None, 'gender': None, 'role': None, 'description': 'smaller and better kept', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pinchfield
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Person,Mr. Frederick,"{'name': None, 'gender': None, 'role': None, 'description': 'a tough, shrewd man, perpetually involved in lawsuits and with a name for driving hard bargains', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Frederick
de730b6c-3e6f-406d-ab7b-9ee04099f1c0,Location,Manor Farm,{},Manor Farm
94c45580-063c-4931-a8f2-b391d2871418,Organization,Distributed Proofreaders Canada,{},Distributed Proofreaders Canada
94c45580-063c-4931-a8f2-b391d2871418,Person,"Orwell, George","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}","Orwell, George"
94c45580-063c-4931-a8f2-b391d2871418,Person,"Blair, Eric Arthur","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}","Blair, Eric Arthur"
94c45580-063c-4931-a8f2-b391d2871418,Object,Animal Farm,{},Animal Farm
94c45580-063c-4931-a8f2-b391d2871418,Time,1945,{},1945
94c45580-063c-4931-a8f2-b391d2871418,Location,New York,{},New York
94c45580-063c-4931-a8f2-b391d2871418,Organization,"Harcourt, Brace",{},"Harcourt, Brace"
94c45580-063c-4931-a8f2-b391d2871418,Time,1946,{},1946
94c45580-063c-4931-a8f2-b391d2871418,Time,12 May 2011,{},12 May 2011
94c45580-063c-4931-a8f2-b391d2871418,Time,Sep. 5 2014,{},Sep. 5 2014
94c45580-063c-4931-a8f2-b391d2871418,Person,Al Haines,{},Al Haines
94c45580-063c-4931-a8f2-b391d2871418,Location,Canada,{},Canada
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Organization,"HARCOURT, BRACE AND COMPANY","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","HARCOURT, BRACE AND COMPANY"
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Location,NEW YORK,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",New York
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Location,UNITED STATES OF AMERICA,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",UNITED STATES OF AMERICA
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Organization,THE HADDON CRAFTSMEN,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE HADDON CRAFTSMEN
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Location,"SCRANTON, PA.","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","SCRANTON, PA."
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Person,George Orwell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",George Orwell
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Object,ANIMAL FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Farm
333c554c-cfe3-4d60-8a41-b1d1f4e69d3e,Time,1946,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",1946
006d1c95-d8ea-461e-a967-f66414acb9e4,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Owner', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': 'Manor Farm'}",Mr. Jones
006d1c95-d8ea-461e-a967-f66414acb9e4,Location,Manor Farm,{},Manor Farm
006d1c95-d8ea-461e-a967-f66414acb9e4,Object,hen-houses,{},hen-houses
006d1c95-d8ea-461e-a967-f66414acb9e4,Object,lantern,{},lantern
006d1c95-d8ea-461e-a967-f66414acb9e4,Object,boots,{},boots
006d1c95-d8ea-461e-a967-f66414acb9e4,Person,Mrs. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mrs. Jones
006d1c95-d8ea-461e-a967-f66414acb9e4,Person,old Major,"{'name': None, 'gender': None, 'role': None, 'description': 'the prize Middle White boar', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
006d1c95-d8ea-461e-a967-f66414acb9e4,Location,farm buildings,{},farm buildings
006d1c95-d8ea-461e-a967-f66414acb9e4,Location,big barn,{},the big barn
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Person,George Orwell,"{'name': None, 'gender': None, 'role': 'Author', 'description': None, 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}",George Orwell
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Person,Eric Arthur Blair,"{'name': None, 'gender': None, 'role': 'Author', 'description': None, 'birthDate': '1903', 'deathDate': '1950', 'affiliation': None}",Eric Arthur Blair
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Organization,Distributed Proofreaders Canada,{},Distributed Proofreaders Canada
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Object,Ebook,{},Ebook
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Object,Animal Farm,{},Animal Farm
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Time,1945,{},1945
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Time,12 May 2011,{},12 May 2011
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Time,Sep. 5 2014,{},Sep. 5 2014
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Person,Al Haines,"{'name': None, 'gender': None, 'role': 'Producer', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Al Haines
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Location,Canada,{},Canada
6a6c7db1-c470-4d79-9a5e-be92c7b394a5,Location,New York,{},New York
b426ca22-b1ec-492f-be71-765044a8bb89,Organization,"HARCOURT, BRACE AND COMPANY","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","HARCOURT, BRACE AND COMPANY"
b426ca22-b1ec-492f-be71-765044a8bb89,Location,NEW YORK,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",New York
b426ca22-b1ec-492f-be71-765044a8bb89,Location,UNITED STATES OF AMERICA,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",UNITED STATES OF AMERICA
b426ca22-b1ec-492f-be71-765044a8bb89,Organization,THE HADDON CRAFTSMEN,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",THE HADDON CRAFTSMEN
b426ca22-b1ec-492f-be71-765044a8bb89,Location,"SCRANTON, PA.","{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}","SCRANTON, PA."
b426ca22-b1ec-492f-be71-765044a8bb89,Person,George Orwell,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",George Orwell
b426ca22-b1ec-492f-be71-765044a8bb89,Object,ANIMAL FARM,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Animal Farm
b426ca22-b1ec-492f-be71-765044a8bb89,Time,1946,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",1946
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': 'Owner', 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': 'Manor Farm'}",Mr. Jones
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Location,Manor Farm,{},Manor Farm
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Object,hen-houses,{},hen-houses
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Object,lantern,{},lantern
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Object,boots,{},boots
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Object,glass of beer,{},glass of beer
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Object,barrel,{},barrel
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Location,scullery,{},scullery
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Person,Mrs. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mrs. Jones
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Location,bedroom,{},bedroom
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Location,farm buildings,{},farm buildings
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Person,old Major,"{'name': None, 'gender': None, 'role': None, 'description': 'prize Middle White boar', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Old Major
b90ba53a-fbda-4077-ae05-31b7ee40f0ad,Location,big barn,{},the big barn
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Major,"{'name': None, 'gender': None, 'role': 'speaker', 'description': 'a majestic-looking pig', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
22dae67e-c726-4b4a-b914-ea7fd0b89849,Location,barn,{},Barn
22dae67e-c726-4b4a-b914-ea7fd0b89849,Object,bed of straw,{},bed of straw
22dae67e-c726-4b4a-b914-ea7fd0b89849,Object,lantern,{},lantern
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Bluebell,"{'name': None, 'gender': None, 'role': None, 'description': 'dog', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Bluebell
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Jessie,"{'name': None, 'gender': None, 'role': None, 'description': 'dog', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Jessie
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Pincher,"{'name': None, 'gender': None, 'role': None, 'description': 'dog', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Pincher
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'cart-horse', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': 'cart-horse', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Muriel,"{'name': None, 'gender': None, 'role': None, 'description': 'white goat', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Muriel
22dae67e-c726-4b4a-b914-ea7fd0b89849,Person,Benjamin,"{'name': None, 'gender': None, 'role': None, 'description': 'donkey', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Benjamin
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Boxer,"{'name': None, 'gender': None, 'role': None, 'description': 'Devoted to Clover', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Boxer
91c18cec-7895-40a0-b748-f54eaeadf011,Location,small paddock,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",small paddock
91c18cec-7895-40a0-b748-f54eaeadf011,Location,orchard,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",orchard
91c18cec-7895-40a0-b748-f54eaeadf011,Time,Sundays,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Sundays
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Clover,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Clover
91c18cec-7895-40a0-b748-f54eaeadf011,Object,barn,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Barn
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Mollie,"{'name': None, 'gender': None, 'role': None, 'description': 'foolish, pretty white mare', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mollie
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Mr. Jones,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Mr. Jones
91c18cec-7895-40a0-b748-f54eaeadf011,Object,trap,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",trap
91c18cec-7895-40a0-b748-f54eaeadf011,Object,lump of sugar,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",lump of sugar
91c18cec-7895-40a0-b748-f54eaeadf011,Object,white mane,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",white mane
91c18cec-7895-40a0-b748-f54eaeadf011,Object,red ribbons,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",red ribbons
91c18cec-7895-40a0-b748-f54eaeadf011,Person,cat,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",cat
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Major,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",Major
91c18cec-7895-40a0-b748-f54eaeadf011,Person,Moses,"{'name': None, 'gender': None, 'role': None, 'description': 'tame raven', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Moses
91c18cec-7895-40a0-b748-f54eaeadf011,Object,perch,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",perch
91c18cec-7895-40a0-b748-f54eaeadf011,Object,back door,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",back door
91c18cec-7895-40a0-b748-f54eaeadf011,Concept,dream,"{'name': None, 'gender': None, 'role': None, 'description': None, 'birthDate': None, 'deathDate': None, 'affiliation': None}",dream
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Concept,Life,"{'name': None, 'gender': None, 'role': None, 'description': 'The nature of life on this earth', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Life
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Location,Earth,{},Earth
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Concept,Happiness,{},happiness
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Concept,Leisure,{},Leisure
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Location,England,{},England
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Concept,Misery,{},Misery
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Concept,Slavery,{},Slavery
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Location,England,{},England
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Object,Soil,"{'name': None, 'gender': None, 'role': None, 'description': 'The soil of England', 'birthDate': None, 'deathDate': None, 'affiliation': None}",Soil
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Location,England,{},England
09a4f24c-d8f6-46e4-8656-6e080cd8c509,Object,Farm,{},farm
